artist_name,artist_genre,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Cosmic Gate,"['edm', 'german techno', 'german trance', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Calm Down (Mix Cut) - Omnia Remix,1f8sVcnLxhJAORUbGxHMrl,6,0.459,0.92,0,-6.351,1,0.0318,1.28e-05,0.312,0.26,0.429,131.96,87280,4
Frank Ocean,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Sierra Leone,1HwbgJAU9PZ7YbzKgVgoIF,64,0.529,0.608,7,-7.809,1,0.0811,0.166,0.0185,0.109,0.616,125.017,148760,4
Suffused,[],Year 2008 - Matteo Monero Remix,356F9flDEBFTCjC0LcMHVZ,5,0.551,0.898,2,-9.089,1,0.0368,0.0974,0.832,0.639,0.109,127.013,559312,4
Rick Ross,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Stay Schemin,0nq6sfr8z1R5KJ4XUk396e,63,0.541,0.734,7,-4.232,0,0.166,0.0621,0.0,0.12,0.321,162.304,267720,4
Armin van Buuren ASOT Radio,[],We Are Here To Make Some Noise (Mix Cut) - Extended Mix,24mHmcImj516TmpZoYwVgl,8,0.458,0.978,6,-6.749,0,0.0569,7.27e-06,0.685,0.382,0.903,132.072,43656,4
Usher,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",Scream,12eMQUn2GzfsfsQLH53M19,67,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,234693,4
Market,[],2012,24lt5wF7hrXzXgNcuMZFhG,4,0.293,0.3,9,-10.713,1,0.0332,0.137,0.00112,0.117,0.159,133.753,201000,3
P!nk,"['dance pop', 'pop']",True Love (feat. Lily Allen),1QNqrsNQ1JVLEwncov3lEY,71,0.457,0.823,9,-4.76,1,0.311,0.00144,0.0,0.108,0.578,192.205,230733,4
Andrew Bayer,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",In And Out Of Phase (Mix Cut) - Club Edit,0XKH7Mj3RxgmqvOE9rpbai,7,0.679,0.933,11,-7.587,1,0.178,0.000938,0.809,0.621,0.627,132.01,87333,4
Bahamas,"['canadian indie', 'indie folk', 'new americana', 'stomp and holler']",Lost In The Light,6IBpFG2LU2udYofIuROp3w,65,0.597,0.267,2,-8.796,1,0.031,0.793,0.0014,0.111,0.247,75.545,236720,4
Suffused,[],Year 2008 - Deep Soul Duo Remix,6TUS7dmySfk0MbUGwRRBAx,6,0.599,0.769,11,-8.566,0,0.0283,0.00351,0.812,0.184,0.141,127.011,514016,4
Deftones,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",Entombed,4bLCPfBLKlqiONo6TALTh5,63,0.399,0.753,10,-3.882,1,0.0375,0.00593,0.128,0.366,0.167,130.055,299240,4
Arctic Moon,"['progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",Starships Over Alice (Mix Cut) - Original Mix,0vpW64dl1SKxI9oit7BxoN,6,0.367,0.998,1,-5.424,0,0.069,4.57e-06,0.967,0.37,0.481,136.034,56520,4
Ca$h Out,"['atl hip hop', 'deep southern trap', 'dirty south rap', 'futuristic swag', 'pop rap', 'rap', 'southern hip hop', 'trap']",Cashin' Out,1POAx4NMLOBPVKZUSsBh92,60,0.831,0.665,1,-3.627,0,0.0711,0.149,0.0,0.0636,0.663,129.989,238760,4
60 Watt Kid,[],2012,27wA08cJKaRHFKKoSReDMd,0,0.225,0.553,11,-10.519,1,0.0433,0.04,0.0,0.454,0.108,167.616,257533,4
Taylor Swift,['pop'],We Are Never Ever Getting Back Together,7AEAGTc8cReDqcbPoY9gwo,60,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.102,0.75,85.984,191880,4
Rank 1,"['bubble trance', 'dutch trance', 'progressive house', 'trance', 'uplifting trance']",Wild and Perfect Day (Mix Cut) - Original Mix,1edy23wyhmcqTSMcAIpdyQ,8,0.529,0.896,6,-5.485,1,0.0464,8.2e-05,0.00173,0.384,0.463,129.988,103360,4
Jason Aldean,"['contemporary country', 'country', 'country road']",The Only Way I Know (with Luke Bryan and Eric Church),0h3DPHckCUqcWswjVMvdE9,60,0.511,0.798,7,-4.314,1,0.0498,0.227,6.51e-06,0.184,0.607,183.303,193187,4
Epic Mountain,['video game music'],"The Year 12,020",1wQBInGq6PQcn5utXrS75u,14,0.352,0.352,2,-12.328,1,0.0317,0.433,0.879,0.11,0.295,70.568,84015,4
Lana Del Rey,"['art pop', 'pop']",Radio,4PMdq7Q7xOFrY424ZelZEb,61,0.423,0.857,2,-5.173,1,0.0687,0.188,2.63e-05,0.105,0.196,75.024,214574,4
Johann Strauss II,"['classical', 'late romantic era', 'operetta']","An der schönen blauen Donau, Walzer Op. 314",7Hhqr5XAGIXT4tl2rhty1y,8,0.226,0.148,2,-19.177,1,0.0461,0.959,0.913,0.721,0.144,86.885,591573,3
MARINA,"['dance pop', 'electropop', 'metropopolis', 'pop', 'uk alternative pop']",Teen Idle,5B8N5rPOmTVVGpuBMK2Vby,66,0.571,0.651,5,-6.26,1,0.0349,0.242,0.0,0.0938,0.374,121.202,254400,4
Young Bono,[],2012,1Qbwr0ehq6nm3SOUL0h9Rg,0,0.87,0.367,8,-11.278,1,0.169,0.611,9.84e-06,0.129,0.264,89.003,259551,4
Los Cadetes De Linares,"['corridos clasicos', 'musica mexicana', 'norteno']",Los Dos Amigos,0uyv3AMPgus71YKJIwwA0W,67,0.624,0.459,8,-4.83,1,0.0352,0.748,7.46e-05,0.0695,0.842,173.737,178960,3
Edgar Froese,"['berlin school', 'krautrock']",Panorphelia - 2012 Remaster,7m7OJ2ZnYDnUHSk3unq5UF,8,0.167,0.402,7,-15.557,1,0.0487,0.081,0.829,0.318,0.0365,71.06,576485,4
Muse,"['modern rock', 'permanent wave', 'rock']",Madness,0c4IEciLCDdXEhhKxj4ThA,67,0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,281040,4
Mike Candys,"['edm', 'pop dance', 'pop house']",2012 (If the World Would End) - Original Mix,4kweTnBWCzTRjqF67lCvZa,6,0.781,0.862,6,-6.676,0,0.0748,0.0129,0.00106,0.0814,0.168,127.997,281801,4
P!nk,"['dance pop', 'pop']",Blow Me (One Last Kiss),4k80K0b6KZ2QjAYkXON7q6,67,0.597,0.919,7,-2.954,1,0.0439,0.000145,0.0,0.282,0.729,113.991,255587,4
Edgar Froese,"['berlin school', 'krautrock']",Upland - 2012 Remaster,6rvKR6qk4pEUDR9N38Dsr2,7,0.263,0.567,9,-18.348,0,0.0937,0.746,0.906,0.449,0.269,118.129,397665,3
Taylor Swift,['pop'],Safe & Sound - from The Hunger Games Soundtrack,0z9UVN8VBHJ9HdfYsOuuNf,65,0.471,0.3,7,-10.807,1,0.028,0.883,1.05e-05,0.0698,0.289,144.319,240067,4
#1 Hits Now,[],Glad You Came,5xP5f1XJw5kXN0Pp4wf2CK,1,0.714,0.8,7,-5.075,0,0.201,0.106,0.0,0.124,0.403,126.839,193800,4
Lake Street Dive,"['boston rock', 'indie folk', 'new americana']",Rich Girl,4ehS4c6As9l5slahfk0S8F,62,0.679,0.592,6,-6.915,0,0.179,0.172,3.07e-05,0.164,0.595,85.851,217920,4
Aer,"['indie pop rap', 'pop rap']",Floats My Boat,2xH94bp1TPSMPPPnnSwIGL,61,0.87,0.718,2,-5.436,0,0.176,0.0278,0.0,0.0328,0.682,85.01,206160,4
Wisin & Yandel,"['electro latino', 'latin', 'latin hip hop', 'reggaeton', 'trap latino']",Algo Me Gusta De Ti,2FqoR7diymD1Eh7cVb3DMg,75,0.627,0.768,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.953,274947,4
Zero B,['hardcore techno'],Lock Up - 2012 Remaster,0oYgTBH5dBkm4NRKYnacHT,16,0.803,0.812,1,-11.92,1,0.0851,0.103,0.622,0.178,0.329,130.115,329933,4
Odd Future,"['hip hop', 'rap']",White (feat. Frank Ocean),2gEmgpnxseKEVRTwkSGopN,62,0.51,0.0671,3,-12.163,0,0.0689,0.744,0.0,0.166,0.197,106.017,122933,3
Daddy Yankee,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",Limbo,3pDhN3qB33AOPhQEkUCaWt,74,0.806,0.875,7,-3.817,1,0.088,0.0838,0.00192,0.065,0.917,125.063,224693,4
Edgar Froese,"['berlin school', 'krautrock']",NGC 891 - 2012 Remaster,3jE7MbwYjr48YgACKJpYog,8,0.189,0.561,7,-16.144,1,0.175,0.656,0.93,0.189,0.127,169.877,827636,4
Cigarettes After Sex,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",Dreaming of You,4mYjDXwOUL8sxWepdrnE6U,61,0.184,0.399,7,-14.904,1,0.0457,0.563,0.124,0.134,0.136,66.983,322219,3
Lana Del Rey,"['art pop', 'pop']",Blue Jeans,2lFTzUnuGaWlWHJQokjRyb,62,0.558,0.837,3,-4.405,1,0.0633,0.418,0.0,0.0821,0.488,117.963,209440,4
Robin Trower,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'psychedelic rock', 'rock', 'southern rock']",Jack and Jill - 2012 Remaster,7ikuakmvRczcmQh3d0Iq5p,4,0.458,0.885,6,-6.637,1,0.0585,0.00571,0.000397,0.25,0.534,117.659,165640,4
Lee Brice,"['contemporary country', 'country', 'country road', 'modern country rock']",A Woman Like You,3oyMHCAAcnWFdcGuVgwfhd,60,0.592,0.584,7,-7.422,1,0.0305,0.245,0.0,0.0862,0.371,160.048,209787,4
eugh,[],2012,4YLphco2N3SWiLF2S6ErWl,1,0.559,0.85,7,-2.902,0,0.0812,0.0408,0.0744,0.548,0.962,95.298,115000,4
Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",CASTLE OF GLASS,1r1fPuhj9H4VdXr7OK6FL5,72,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108.0,205400,4
Wildstylez,"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",World Of Madness - Defqon.1 Anthem 2012,7a44KQsZopbdTRnn53X5qF,21,0.458,0.97,10,-6.061,0,0.0506,0.05,0.755,0.338,0.174,150.018,300000,4
Romeo Santos,"['bachata', 'latin']",La Diabla,252UPuQsncbBFhTrx4Ytcc,69,0.859,0.747,0,-4.176,1,0.0623,0.461,1.14e-06,0.34,0.882,124.966,239027,4
Chico Rose,"['covertronica', 'edm', 'electro house', 'pop dance', 'pop edm', 'slap house', 'tropical house']",2012 (AIR205),2lpp64IgycFo3Hbyj6tBwX,8,0.543,0.984,3,-3.169,0,0.0455,0.0055,0.0886,0.583,0.206,127.991,165217,4
Stone Sour,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock', 'rock']",Absolute Zero,14EORgkbXqIx5K4Haucmnb,66,0.552,0.988,1,-2.555,0,0.0787,0.000108,0.309,0.846,0.619,139.941,229840,4
nickasaur!,"['alternative pop rock', 'electropowerpop', 'neon pop punk']",Years to Come,1jTWE4yfaY0CDZUX3k0wXV,3,0.704,0.503,0,-11.609,0,0.164,0.215,1.25e-05,0.105,0.662,140.022,76520,4
Three Days Grace,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge']",Chalk Outline,0XGV1bem5W9ICY2rgleryV,61,0.59,0.792,7,-5.013,1,0.0603,0.000567,0.0,0.0448,0.663,153.023,181987,4
#1 Hits Now,[],Workout,2TeP39abnfNrarQnboD4Y4,5,0.709,0.476,9,-9.821,1,0.0826,0.00643,0.0,0.0507,0.304,93.06,235891,4
Macklemore & Ryan Lewis,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",White Walls (feat. ScHoolboy Q & Hollis),1o1Pny4JcE3LdUBeBedbm6,64,0.768,0.782,7,-5.545,1,0.141,0.0545,0.0,0.338,0.842,116.492,220319,4
You Me At Six,"['modern alternative rock', 'modern rock', 'pop punk', 'rock']","Loverboy - Live At Wembley, UK / 2012",1STg4LPXVbRBJyCoz3nAby,13,0.461,0.913,2,-5.905,0,0.0575,0.00435,2.71e-06,0.121,0.234,139.97,198467,4
Basement,"['alternative emo', 'dreamo', 'emo', 'melodic hardcore']",Covet,1AMADyXgIWayh5vXLZo2qF,61,0.428,0.799,4,-6.265,1,0.0468,0.00139,0.0742,0.0788,0.228,139.052,227340,4
Riccy DeLeon,[],2012,2f0VxhMInqRlmPT9s3nX14,1,0.66,0.858,1,-7.996,1,0.137,0.00207,0.00794,0.186,0.751,136.952,237184,4
KB,['christian hip hop'],Church Clap,4iHrXZX4AKJOW58civjs1t,59,0.632,0.756,1,-3.877,1,0.05,0.0941,0.0,0.189,0.413,157.999,197067,4
You Me At Six,"['modern alternative rock', 'modern rock', 'pop punk', 'rock']","Crash - Live At Wembley, UK / 2012",6gZUIFYByk7kZSGd7fQt86,13,0.498,0.615,2,-8.369,1,0.0274,0.0702,5.42e-06,0.843,0.092,80.015,308733,4
The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Zone,46X8c9qJzpBLYcos3OX0CE,64,0.619,0.521,3,-8.092,0,0.0744,0.26,0.000542,0.101,0.254,139.886,418507,4
Piano Dreamers,['sleep'],Whistle,0ORwDbSkGzrwMcTUOYguT9,10,0.502,0.403,0,-18.29,1,0.0409,0.966,0.883,0.115,0.584,104.004,163227,4
Zac Brown Band,"['contemporary country', 'country', 'country road', 'modern country rock']",Jump Right In,6czEmVcntPHqHBYt2eRpgY,60,0.699,0.819,1,-5.111,1,0.058,0.0886,0.0,0.143,0.654,104.02,180813,4
Headhunterz,"['classic hardstyle', 'euphoric hardstyle', 'melbourne bounce international', 'rawstyle']",World of Madness - Defqon.1 Anthem 2012,5NuwKiB8nPog3HblDcGseo,18,0.512,0.972,10,-6.312,0,0.0581,0.0805,0.352,0.166,0.268,149.993,385600,4
Katy Perry,"['dance pop', 'pop', 'post-teen pop']",E.T.,36ux3YuUsGTWPT8fXclS45,66,0.62,0.869,1,-5.252,1,0.175,0.0181,0.0,0.369,0.76,151.684,229573,4
Armin van Buuren,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",The Year Of Two - A State Of Trance Year Mix 2012 Intro,4Ii7oNgddvkIwFgaDJYfc3,1,0.361,0.529,1,-15.861,1,0.0699,0.0095,0.000214,0.461,0.322,130.367,114462,1
The Lumineers,"['folk-pop', 'stomp and holler']",Dead Sea,1DDNfRbtLn2dxm4onBxhOV,60,0.713,0.319,0,-11.099,1,0.028,0.81,5.71e-06,0.142,0.472,94.043,247933,4
You Me At Six,"['modern alternative rock', 'modern rock', 'pop punk', 'rock']","Little Death - Live At Wembley, UK / 2012",0fEKN4M9ty8brmsDDZ9PWr,13,0.41,0.894,3,-6.446,1,0.0539,0.000301,0.000113,0.967,0.436,157.036,197133,4
Katy Perry,"['dance pop', 'pop', 'post-teen pop']",E.T.,4z8ssgZfs5TzKiO8HaGWXO,69,0.603,0.872,5,-5.404,0,0.0792,0.0213,0.0,0.366,0.691,150.104,206373,4
Enis Bytyqi,['albanian pop'],2012 (Official Song),3Bum8PG4HKOtWvqk2eXDmJ,11,0.885,0.759,4,-2.91,0,0.118,0.225,0.0,0.263,0.903,130.006,226116,4
Marconi Union,['ambient'],Weightless,6kkwzB6hXLIONkEk9JciA6,67,0.139,0.22,2,-19.974,0,0.0324,0.856,0.831,0.17,0.0789,71.432,480107,5
You Me At Six,"['modern alternative rock', 'modern rock', 'pop punk', 'rock']","The Dilemma - Live At Wembley, UK / 2012",5AKg4J20MeItEL7CpWMeFp,12,0.484,0.918,1,-6.202,0,0.0568,0.0173,0.0,0.878,0.444,81.061,172360,4
Chris Cagle,"['contemporary country', 'country', 'country road', 'modern country rock']",Let There Be Cowgirls,5XsFHtfZJ8yHRWvKK4uQWO,60,0.537,0.788,11,-5.557,1,0.0362,0.0892,1.27e-06,0.164,0.727,161.991,273480,4
Soulja Boy,"['atl hip hop', 'chicago bop', 'dance pop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral rap']",2012 Best Rapper,4FtYWSeCtcwnKJy2LKuf9b,2,0.74,0.702,10,-9.337,0,0.0859,0.123,0.0,0.165,0.63,122.006,301693,4
The Wanted,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'uk pop']",Chasing The Sun,4b4c0oH7PtrPsI86drzgFs,70,0.637,0.732,7,-6.209,0,0.0965,0.244,0.0,0.498,0.68,128.108,198800,4
Paul van Dyk,"['german techno', 'trance', 'uplifting trance']",The Ocean (Mix Cut) - Original Mix,3EdrctoxfSxFsUkZRzRoPW,6,0.68,0.82,4,-5.396,1,0.102,1.92e-06,0.275,0.364,0.553,131.959,43640,4
Jason Aldean,"['contemporary country', 'country', 'country road']",Take A Little Ride,2o5mwv7hvas1jdUg14Nihv,59,0.472,0.866,2,-3.771,1,0.0413,0.044,0.0,0.213,0.775,163.867,187613,4
Suffused,[],Year 2008 - Andrius Budrikas,30VYelINxVkCEZ1ml3znha,6,0.528,0.87,2,-9.006,1,0.0395,0.00141,0.878,0.0576,0.105,127.008,520298,4
Justin Bieber,"['canadian pop', 'pop']",As Long As You Love Me,0pwYLVXVknPSGUQb39cePC,68,0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,229467,4
Aly & Fila,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",Perfect Love (Mix Cut) - Original Mix,4rmmPotVVsrc5O6KdXypWf,6,0.398,0.981,9,-5.031,0,0.0337,0.00221,0.0,0.592,0.94,132.036,30893,4
Taylor Swift,['pop'],Red,0cITLOYn1Sv4q27zZPqlNK,59,0.602,0.896,1,-4.267,0,0.0437,0.0773,8.87e-05,0.091,0.641,124.978,220827,4
Armin van Buuren ASOT Radio,[],Every End Is A New Beginning (Mix Cut) - Outro,7bUGLm5NC6UMqRt4NnNJeJ,6,0.258,0.679,3,-11.831,1,0.076,0.0491,2.17e-05,0.637,0.393,133.09,71320,4
Bruno Mars,"['dance pop', 'pop']",Young Girls,3G5iN5QBqMeXx3uZPy8tgB,65,0.561,0.749,6,-4.951,0,0.032,0.461,1.82e-06,0.205,0.501,125.986,228720,4
Mike Candys,"['edm', 'pop dance', 'pop house']",2012 - Original Mix,7jBXv0WgyFSvlyja9UiAMz,3,0.742,0.851,2,-7.211,1,0.0432,0.00254,0.839,0.072,0.196,127.992,281441,4
The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",What You Need,7IpDQcksaT8SxS7vOX4SRm,64,0.657,0.405,0,-8.637,0,0.0584,0.525,0.072,0.146,0.0673,133.895,196360,4
Dash Berlin,"['big room', 'dutch trance', 'edm', 'pop dance', 'progressive house', 'trance', 'uplifting trance']",Like Spinning Plates (Mix Cut) - Alexander Popov Remix,3U6KY5QTeYge4GBhMJjxlX,7,0.58,0.868,1,-6.71,1,0.0402,0.000112,0.0744,0.13,0.604,131.992,72720,4
Romeo Santos,"['bachata', 'latin']",Llévame Contigo,0uLwWjN1KFO678WNJcZDkw,68,0.813,0.694,7,-5.092,0,0.0319,0.602,1.37e-06,0.0919,0.92,119.079,226400,4
Alex Goot,"['channel pop', 'post-teen pop', 'viral pop']",2012,4S2MxlHMHcAYIygoMcm8Vi,0,0.563,0.665,0,-5.548,1,0.0285,0.276,0.0,0.126,0.526,127.037,197251,4
Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",Stay,3grPZ1iQg2tEdh0ZCh3HTt,59,0.494,0.936,1,-2.989,1,0.0418,0.0744,0.0,0.148,0.582,141.939,199320,4
Edgar Froese,"['berlin school', 'krautrock']",NGC 891 - From Solo 1974-1979 / 2012 Remaster,5wXtVNlPwmwIvkHpd14qKw,8,0.63,0.555,5,-16.047,0,0.0515,0.0542,0.946,0.0897,0.957,178.062,282503,4
Hoodie Allen,"['indie pop rap', 'pop rap']",No Interruption,2yJVeT8cP1zstJxRP7Nlv8,61,0.497,0.706,1,-6.455,1,0.0667,0.227,0.0,0.224,0.55,103.0,215241,4
Swagg Dinero,"['chicago drill', 'chicago rap']","2012, Pt. 2",2ppgWVWqn8JESi7Kn4HsnZ,3,0.717,0.694,1,-6.152,1,0.058,0.0126,0.0,0.0822,0.49,139.995,219674,4
Katy Perry,"['dance pop', 'pop', 'post-teen pop']",Wide Awake,5JLv62qFIS1DR3zGEcApRt,68,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,220947,4
Emma Hewitt,['vocal trance'],Miss You Paradise (Mix Cut) - Shogun Remix,5XmxqyQGVaU0CsmCfrYJeq,7,0.523,0.962,7,-4.897,1,0.354,0.000161,0.0,0.397,0.501,134.008,78080,4
Alex G,"['indie pop', 'philly indie']",16 Mirrors,5reWDqtIJUihfccbvQZx6C,59,0.564,0.3,2,-7.349,1,0.0887,0.632,0.0022,0.101,0.0487,121.888,87093,4
RobKay,[],2012 - Club Mix,5BFWKa8JbvwMz5SCj9S4cp,5,0.601,0.982,6,-6.737,1,0.0448,0.000383,0.137,0.108,0.327,143.994,360027,4
Katy Perry,"['dance pop', 'pop', 'post-teen pop']",Teenage Dream,55qBw1900pZKfXJ6Q9A2Lc,67,0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,227760,4
Headstrong,[],Love Until It Hurts (Mix Cut) - Aurosonic Progressive Mix,5e6zdln27d4kvb64Kc29xG,7,0.627,0.868,10,-5.934,0,0.0547,0.000163,0.202,0.186,0.552,131.999,58160,3
Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Let's Go (feat. Ne-Yo),4wkQmYpAaMe41Rc3sYZ7Vz,67,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,232800,4
Kris Kristofferson,"['country rock', 'folk', 'folk rock', 'mellow gold', 'outlaw country', 'roots rock', 'singer-songwriter']",The Year 2000 Minus 25,4fYJxgMcvqNdwAaXyftGdZ,8,0.433,0.568,2,-11.466,1,0.032,0.474,1.29e-06,0.327,0.715,172.246,218587,4
MKTO,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'uk pop']",American Dream,3JMAdPq5TUOKBGsTATjLEH,62,0.554,0.767,0,-5.043,1,0.0497,0.114,0.0,0.231,0.497,122.846,225747,4
Gareth Emery,"['edm', 'pop dance', 'progressive electro house', 'progressive house', 'trance', 'uplifting trance']",The Saga (Mix Cut) - Original Mix,0SGlztWNRHkDeKJIbqxhcO,6,0.534,0.949,6,-4.87,1,0.195,0.0136,0.0256,0.358,0.628,129.912,37933,4
Zion,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",More,0AAl3LtvIhEilWXZmYHeh5,69,0.687,0.778,1,-6.623,0,0.101,0.209,0.0,0.117,0.865,172.047,240733,4
tekbabii,[],2012,3muRURNFg4NyT9vtHTfpVz,1,0.753,0.383,7,-15.04,0,0.294,0.609,0.0,0.101,0.583,101.382,89813,5
La Quinta Estacion,"['latin', 'latin arena pop', 'latin pop', 'rock en espanol', 'spanish pop', 'spanish pop rock']",El Sol No Regresa,0c8f8b76ThPP2MInXEZyTY,58,0.579,0.898,3,-3.217,1,0.0439,0.0505,0.0,0.213,0.635,127.876,228107,4
Chicane,"['disco house', 'trance']",One Thousand Suns (Mix Cut) - Soundprank Remix,6R9tJOykJ5XZtDCIOuCyGj,6,0.445,0.881,11,-8.06,0,0.0392,2.15e-05,0.951,0.319,0.814,131.951,58200,4
Rockwell,[],Somebody's Watching Me,2H2379xRxgQVvcOSoL8Ajr,59,0.792,0.62,1,-6.204,0,0.0344,0.123,4.12e-05,0.0548,0.843,123.933,293933,4
Cold Blank,"['complextro', 'fidget house', 'melbourne bounce']",2012 - Original Mix,33qJDvSI9ki1UEuHEH8Lw2,4,0.95,0.613,6,-6.614,0,0.279,0.00129,0.0464,0.0323,0.2,130.012,387771,4
Miracle Musical,['indie pop'],Murders,0AFydkgl5Creero3gNjqvF,63,0.333,0.41,11,-9.534,0,0.0305,0.873,0.406,0.122,0.262,143.975,222986,4
Andy Moor,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",Trespass (Mix Cut) - Antillas & Dankann Club Mix,7ENgFZfoxkswixwok8rYkG,6,0.403,0.893,1,-5.358,0,0.0441,8.25e-06,0.00458,0.356,0.585,131.987,64333,4
Romeo Santos,"['bachata', 'latin']",Mi Santa (feat. Tomatito),4EbAftNM732UGLF8gmIIsX,69,0.739,0.701,10,-5.542,0,0.0516,0.592,0.0,0.116,0.633,128.022,231227,4
Alesso,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Years,6YRkau5h9rIHFT1wCG6kn1,10,0.362,0.858,2,-3.92,1,0.0743,0.00211,1.3e-06,0.25,0.282,127.891,196347,4
Bruno Mars,"['dance pop', 'pop']",Gorilla,2ih2U8ttFzCjnQ5njF3SrR,66,0.717,0.544,7,-6.598,1,0.0371,0.445,5.16e-06,0.0973,0.641,139.959,244493,4
Small Faces,"['blues rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock']",Something I Want to Tell You - 2012 Remaster,4fDf2Z18XklqVEM2wGBYja,8,0.54,0.584,9,-8.532,1,0.0446,0.08,7.88e-05,0.474,0.659,122.573,126999,4
Matt Redman,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']","10,000 Reasons (Bless The Lord) [Radio Version] - Radio Version/Live",2MobJagQB0dGJoRqI8OT0m,64,0.459,0.561,7,-7.091,1,0.0271,0.0839,0.0,0.0998,0.306,144.783,256933,4
BG Ashtonaut,[],2012,386ZuYPNyodoF9EFvnPVvC,1,0.729,0.584,11,-9.712,0,0.341,0.099,0.0,0.0697,0.33,115.922,133616,4
2 Chainz,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",I'm Different,6J5sxraPPZ4b0CVOGAgpXj,58,0.936,0.702,10,-5.305,1,0.0615,0.0473,0.0,0.0838,0.704,97.524,207040,4
You Me At Six,"['modern alternative rock', 'modern rock', 'pop punk', 'rock']","Bite My Tongue - Live At Wembley, UK / 2012",5C9RFMkYXj0BeCTkIQngS9,13,0.452,0.97,8,-6.006,1,0.121,0.00293,0.0,0.949,0.212,144.027,277173,4
Poolside,"['alternative dance', 'indie soul', 'nu disco']",Harvest Moon,35U4PXL3W3XIkAjEUdhr36,65,0.782,0.622,2,-5.832,1,0.0411,0.288,0.53,0.58,0.921,106.022,368784,4
NJPW,['wrestling'],NEVER 2012 Theme,57dvm87heRRYpDgjqTLHlC,0,0.352,0.997,9,-4.199,1,0.244,0.00136,0.936,0.138,0.0396,160.978,207053,4
Kesha,"['dance pop', 'electropop', 'pop', 'post-teen pop']",C'Mon,4bO6IzKXMWhmncfIO9GBq2,62,0.558,0.781,1,-5.448,0,0.0963,0.00657,0.00144,0.102,0.286,126.025,214307,4
Small Faces,"['blues rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock']",(Tell Me) Have You Ever Seen Me? - 2012 Remaster,11gg4agnmQ0oO1wz2VNEut,8,0.56,0.679,10,-9.562,1,0.0402,0.282,0.0,0.0852,0.331,131.72,135670,4
